lg,item,syn,sentence,condition,headn,attn,verbn,model_type,attention_entropy,attention_diff
russian,61,1,Лозунги из листовок с целью привлечения внимания был придуман,PL-PL-SG,PL,PL,SG,bert,0.9163807,0.06671760242043595
russian,61,1,Лозунги из листовок с целью привлечения внимания были придуманы,PL-PL-PL,PL,PL,PL,bert,1.0462928,0.05482135551987124
russian,62,1,Массовка для съёмки из числа местных студентов была набрана,SG-SG-SG,SG,SG,SG,bert,1.0823691,0.08071254468905414
russian,62,1,Массовка для съёмки из числа местных студентов были набраны,SG-SG-PL,SG,SG,PL,bert,1.0878139,0.06746186626930549
russian,62,1,Массовка для съёмок из числа местных студентов была набрана,SG-PL-SG,SG,PL,SG,bert,1.0731884,0.09492335657311401
russian,62,1,Массовка для съёмок из числа местных студентов были набраны,SG-PL-PL,SG,PL,PL,bert,1.0787107,0.09409186954836972
russian,62,1,Массовки для съёмки из числа местных студентов была набрана,PL-SG-SG,PL,SG,SG,bert,1.0671253,0.05741167674660992
russian,62,1,Массовки для съёмки из числа местных студентов были набраны,PL-SG-PL,PL,SG,PL,bert,1.1445186,0.06719993385626183
russian,62,1,Массовки для съёмок из числа местных студентов была набрана,PL-PL-SG,PL,PL,SG,bert,1.0440552,0.07351860278799648
russian,62,1,Массовки для съёмок из числа местных студентов были набраны,PL-PL-PL,PL,PL,PL,bert,1.1279036,0.0950124835885898
russian,63,1,Материал для крыши из-за нарушения режима хранения был бракованным,SG-SG-SG,SG,SG,SG,bert,1.1028991,0.09721728293597633
russian,63,1,Материал для крыши из-за нарушения режима хранения были бракованными,SG-SG-PL,SG,SG,PL,bert,0.9651744,0.10143834324537707
russian,63,1,Материал для крыш из-за нарушения режима хранения был бракованным,SG-PL-SG,SG,PL,SG,bert,1.1514224,0.08792446855137906
russian,63,1,Материал для крыш из-за нарушения режима хранения были бракованными,SG-PL-PL,SG,PL,PL,bert,0.9864435,0.09764033270857689
russian,63,1,Материалы для крыши из-за нарушения режима хранения был бракованным,PL-SG-SG,PL,SG,SG,bert,1.1291814,0.0592197150790483
russian,63,1,Материалы для крыши из-за нарушения режима хранения были бракованными,PL-SG-PL,PL,SG,PL,bert,1.0110662,0.08643254877476789
russian,63,1,Материалы для крыш из-за нарушения режима хранения был бракованным,PL-PL-SG,PL,PL,SG,bert,1.1763577,0.04492713023595346
russian,63,1,Материалы для крыш из-за нарушения режима хранения были бракованными,PL-PL-PL,PL,PL,PL,bert,1.0423931,0.08229728900595035
russian,64,1,Мотор для лодки с учётом пожеланий рыбаков был заказан,SG-SG-SG,SG,SG,SG,bert,1.1871578,0.08870856030499127
russian,64,1,Мотор для лодки с учётом пожеланий рыбаков были заказаны,SG-SG-PL,SG,SG,PL,bert,1.094919,0.08216465760037578
russian,64,1,Мотор для лодок с учётом пожеланий рыбаков был заказан,SG-PL-SG,SG,PL,SG,bert,1.1811424,0.09564194490586421
russian,64,1,Мотор для лодок с учётом пожеланий рыбаков были заказаны,SG-PL-PL,SG,PL,PL,bert,1.088575,0.08986874718934934
russian,64,1,Моторы для лодки с учётом пожеланий рыбаков был заказан,PL-SG-SG,PL,SG,SG,bert,1.1789839,0.08438470279225906
russian,64,1,Моторы для лодки с учётом пожеланий рыбаков были заказаны,PL-SG-PL,PL,SG,PL,bert,1.2257303,0.08171192316004368
russian,64,1,Моторы для лодок с учётом пожеланий рыбаков был заказан,PL-PL-SG,PL,PL,SG,bert,1.1778936,0.08902904647265267
russian,64,1,Моторы для лодок с учётом пожеланий рыбаков были заказаны,PL-PL-PL,PL,PL,PL,bert,1.2136316,0.09271505218848008
russian,65,1,Мяч для игры для детских дошкольных учреждений был разработан,SG-SG-SG,SG,SG,SG,bert,1.1575204,0.07142510430149625
russian,65,1,Мяч для игры для детских дошкольных учреждений были разработаны,SG-SG-PL,SG,SG,PL,bert,1.1561342,0.04137756969791154
russian,65,1,Мяч для игр для детских дошкольных учреждений был разработан,SG-PL-SG,SG,PL,SG,bert,1.1587433,0.0709379495324508
russian,65,1,Мяч для игр для детских дошкольных учреждений были разработаны,SG-PL-PL,SG,PL,PL,bert,1.1394628,0.05082921373656859
russian,65,1,Мячи для игры для детских дошкольных учреждений был разработан,PL-SG-SG,PL,SG,SG,bert,1.1989226,0.0607917286796546
russian,65,1,Мячи для игры для детских дошкольных учреждений были разработаны,PL-SG-PL,PL,SG,PL,bert,1.1980096,0.07630741635003206
russian,65,1,Мячи для игр для детских дошкольных учреждений был разработан,PL-PL-SG,PL,PL,SG,bert,1.2034609,0.059259614373710565
russian,65,1,Мячи для игр для детских дошкольных учреждений были разработаны,PL-PL-PL,PL,PL,PL,bert,1.1854706,0.0831354114064054
russian,66,1,Перелом из-за падения из-за преклонного возраста альпиниста был тяжёлым,SG-SG-SG,SG,SG,SG,bert,1.0103495,0.13076913768197193
russian,66,1,Перелом из-за падения из-за преклонного возраста альпиниста были тяжёлыми,SG-SG-PL,SG,SG,PL,bert,0.95132554,0.07588142113555546
