lg,item,syn,sentence,condition,headn,attn,verbn,model_type,surprisal
russian,67,1,Пристани для яхт из-за высоких штормовых волн была мокрой,PL-PL-SG,PL,PL,SG,bert,15.80421257019043
russian,67,1,Пристани для яхт из-за высоких штормовых волн были мокрыми,PL-PL-PL,PL,PL,PL,bert,13.471410751342773
russian,68,1,Пропуск из-за травмы с главным врачом команды был согласован,SG-SG-SG,SG,SG,SG,bert,13.118751525878906
russian,68,1,Пропуск из-за травмы с главным врачом команды были согласованы,SG-SG-PL,SG,SG,PL,bert,11.968920707702637
russian,68,1,Пропуск из-за травм с главным врачом команды был согласован,SG-PL-SG,SG,PL,SG,bert,13.10944652557373
russian,68,1,Пропуск из-за травм с главным врачом команды были согласованы,SG-PL-PL,SG,PL,PL,bert,11.871305465698242
russian,68,1,Пропуски из-за травмы с главным врачом команды был согласован,PL-SG-SG,PL,SG,SG,bert,13.470449447631836
russian,68,1,Пропуски из-за травмы с главным врачом команды были согласованы,PL-SG-PL,PL,SG,PL,bert,11.872886657714844
russian,68,1,Пропуски из-за травм с главным врачом команды был согласован,PL-PL-SG,PL,PL,SG,bert,13.468780517578125
russian,68,1,Пропуски из-за травм с главным врачом команды были согласованы,PL-PL-PL,PL,PL,PL,bert,11.818984985351562
russian,69,1,Рассказ об аварии для усиления эмоционального напряжения был приукрашен,SG-SG-SG,SG,SG,SG,bert,11.968839645385742
russian,69,1,Рассказ об аварии для усиления эмоционального напряжения были приукрашены,SG-SG-PL,SG,SG,PL,bert,10.156976699829102
russian,69,1,Рассказ об аварий для усиления эмоционального напряжения был приукрашен,SG-PL-SG,SG,PL,SG,bert,11.968839645385742
russian,69,1,Рассказ об аварий для усиления эмоционального напряжения были приукрашены,SG-PL-PL,SG,PL,PL,bert,10.156976699829102
russian,69,1,Рассказы об аварии для усиления эмоционального напряжения был приукрашен,PL-SG-SG,PL,SG,SG,bert,12.146873474121094
russian,69,1,Рассказы об аварии для усиления эмоционального напряжения были приукрашены,PL-SG-PL,PL,SG,PL,bert,10.291766166687012
russian,69,1,Рассказы об аварий для усиления эмоционального напряжения был приукрашен,PL-PL-SG,PL,PL,SG,bert,12.146873474121094
russian,69,1,Рассказы об аварий для усиления эмоционального напряжения были приукрашены,PL-PL-PL,PL,PL,PL,bert,10.291766166687012
russian,70,1,Репортаж для газеты после разрешения публичной огласки был написан,SG-SG-SG,SG,SG,SG,bert,13.08896255493164
russian,70,1,Репортаж для газеты после разрешения публичной огласки были написаны,SG-SG-PL,SG,SG,PL,bert,10.765687942504883
russian,70,1,Репортаж для газет после разрешения публичной огласки был написан,SG-PL-SG,SG,PL,SG,bert,13.111271858215332
russian,70,1,Репортаж для газет после разрешения публичной огласки были написаны,SG-PL-PL,SG,PL,PL,bert,10.76803970336914
russian,70,1,Репортажи для газеты после разрешения публичной огласки был написан,PL-SG-SG,PL,SG,SG,bert,13.545156478881836
russian,70,1,Репортажи для газеты после разрешения публичной огласки были написаны,PL-SG-PL,PL,SG,PL,bert,10.937787055969238
russian,70,1,Репортажи для газет после разрешения публичной огласки был написан,PL-PL-SG,PL,PL,SG,bert,13.64678955078125
russian,70,1,Репортажи для газет после разрешения публичной огласки были написаны,PL-PL-PL,PL,PL,PL,bert,10.96158218383789
russian,71,1,Скандал из-за статьи в глазах непосредственных участников был масштабным,SG-SG-SG,SG,SG,SG,bert,11.703330993652344
russian,71,1,Скандал из-за статьи в глазах непосредственных участников были масштабными,SG-SG-PL,SG,SG,PL,bert,9.891317367553711
